,DATE,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PTS,OPP_PTS,WINS_LOSSES,OPP_WINS_LOSSES,MEAN_PTS,MEAN_PTS_QTR1,MEAN_PTS_QTR2,MEAN_PTS_QTR3,MEAN_PTS_QTR4,MEAN_FG_PCT,MEAN_FT_PCT,MEAN_FG3_PCT,MEAN_AST,MEAN_REB,MEAN_TOV,OPP_TEAM_MEAN_PTS,OPP_TEAM_MEAN_PTS_QTR1,OPP_TEAM_MEAN_PTS_QTR2,OPP_TEAM_MEAN_PTS_QTR3,OPP_TEAM_MEAN_PTS_QTR4,OPP_TEAM_MEAN_FG_PCT,OPP_TEAM_MEAN_FT_PCT,OPP_TEAM_MEAN_FG3_PCT,OPP_TEAM_MEAN_AST,OPP_TEAM_MEAN_REB,OPP_TEAM_MEAN_TOV,ODDS_ML_BETONLINE,ODDS_ML_BOGDOG,ODDS_ML_BUMBET,ODDS_ML_INTERTOPS,ODDS_ML_OPENING,OPP_ODDS_ML_BOGDOG,OPP_ODDS_ML_BUMBET,OPP_ODDS_ML_OPENING,OPP_ODDS_ML_BETONLINE,OPP_ODDS_ML_INTERTOPS
607,2020-01-15,HOU,POR,107,117,26-13,17-24,119.00,29.46,31.31,29.56,27.36,45.43,78.33,34.92,21.54,47.26,14.56,111.54,27.85,27.73,28.20,26.56,44.95,81.29,35.97,19.68,45.90,12.76,-370,-400,-400,-380,-366,+300,+300,+322,+300,+300
608,2020-01-15,SAC,DAL,123,127,15-25,25-15,106.35,26.28,25.98,27.18,26.23,45.30,78.29,35.72,22.63,42.47,14.60,116.33,29.20,28.95,30.13,27.30,46.25,77.07,36.33,24.35,47.72,12.40,+147,+165,+165,+155,+115,-190,-190,-135,-167,-175
609,2020-01-15,LAL,ORL,118,119,33-7,19-21,113.88,29.73,29.63,28.53,25.60,48.60,74.25,36.08,25.93,45.72,14.25,103.75,25.65,26.70,25.58,25.83,43.21,77.18,33.25,22.45,45.15,12.25,-550,-650,-650,-550,-450,+425,+425,+350,+430,+410
610,2020-01-16,NY,PHO,98,121,11-30,16-24,104.80,25.95,26.46,26.17,25.93,43.47,69.32,34.00,21.20,46.15,13.68,113.08,27.73,27.18,29.08,28.20,46.16,80.46,34.34,27.58,43.53,13.98,+113,+120,+120,+125,+135,-140,-140,-155,-133,-145
611,2020-01-16,MIL,BOS,128,123,36-6,27-12,119.40,29.07,30.31,29.93,29.98,47.90,73.50,35.45,25.86,51.79,13.90,111.21,26.56,27.18,29.10,28.18,45.80,80.44,35.40,23.21,45.82,13.18,-700,-660,-660,-700,-400,+430,+430,+320,+520,+500
612,2020-01-16,NOP,UTA,138,132,15-26,28-12,113.20,28.54,27.66,28.02,28.12,44.93,73.78,36.66,25.32,45.98,15.00,109.65,27.38,26.35,28.75,27.18,47.12,76.94,38.96,21.95,45.43,14.53,+195,+195,+195,+180,+167,-235,-235,-192,-225,-220
613,2020-01-16,GS,DEN,131,134,9-33,28-12,104.52,25.26,27.29,25.19,26.02,42.82,80.63,33.50,24.29,43.83,14.24,108.85,26.58,27.75,27.28,26.50,46.24,76.66,34.59,26.23,44.28,12.53,+135,+145,+145,+145,+255,-165,-165,-315,-155,-165
614,2020-01-16,LAC,ORL,122,95,28-13,20-21,115.63,28.41,29.85,29.17,27.95,46.38,78.65,35.82,23.49,48.07,15.05,104.12,25.88,26.78,25.54,25.93,43.29,77.24,33.36,22.44,45.22,12.29,-520,-590,-590,-560,-800,+395,+395,+550,+415,+415
615,2020-01-17,PHI,CHI,100,89,26-16,15-27,109.14,28.69,26.83,27.02,26.12,46.84,74.31,35.49,26.24,46.24,13.95,105.95,26.33,26.67,25.98,26.50,43.53,76.46,35.36,22.88,43.19,14.43,-355,-370,-370,-320,-333,+285,+285,+265,+285,+260
616,2020-01-17,IND,MIN,116,114,26-15,15-25,109.24,26.51,28.07,27.07,26.83,47.00,79.52,36.75,25.90,43.66,12.32,111.33,27.73,28.50,26.60,26.65,43.19,75.69,32.35,22.58,46.50,14.63,-275,-290,-290,-280,-450,+240,+240,+350,+230,+240
617,2020-01-17,TOR,WAS,140,111,26-14,13-27,110.83,27.35,27.88,28.50,26.23,44.92,79.69,37.13,25.30,46.05,13.90,114.63,28.65,30.23,27.15,28.33,45.91,77.61,36.29,25.75,42.40,13.23,-550,-600,-600,-550,-483,+400,+400,+392,+430,+410
618,2020-01-17,MEM,CLE,113,109,19-22,12-29,113.56,29.15,27.49,29.22,27.37,47.07,79.08,36.03,27.93,45.59,14.78,104.85,25.63,24.98,26.61,26.98,45.10,76.19,34.21,21.51,44.22,15.56,-475,-500,-500,-460,-350,+350,+350,+285,+385,+355
619,2020-01-17,OKC,MIA,108,115,23-18,28-12,109.44,26.27,27.68,27.49,26.61,46.70,79.84,34.25,21.68,43.44,13.39,111.55,29.53,28.35,26.30,25.55,47.14,76.83,37.79,25.15,45.43,14.75,-106,+100,+100,-120,-120,-120,-120,+100,-114,+100
620,2020-01-17,SAN,ATL,120,121,17-22,9-32,113.59,26.90,28.31,29.05,27.79,47.20,79.24,36.72,24.67,46.56,12.72,107.41,26.44,27.41,27.39,25.68,44.08,76.52,31.88,23.07,42.51,16.12,-400,-400,-400,-400,-400,+300,+300,+300,+320,+315
621,2020-01-17,DAL,POR,120,112,26-15,18-24,116.59,29.34,29.12,30.29,27.10,46.37,77.23,36.24,24.34,47.71,12.37,111.67,27.86,27.83,28.24,26.57,44.91,81.33,35.83,19.74,46.19,12.62,-315,-310,-310,-350,-230,+255,+255,+190,+265,+280
622,2020-01-18,NOP,LAC,130,133,16-26,29-13,113.79,28.45,27.74,28.10,28.29,45.16,73.69,36.75,25.40,45.95,14.95,115.79,28.55,29.93,29.05,28.02,46.46,78.49,36.00,23.62,48.33,14.90,+200,+205,+205,+200,+190,-245,-245,-230,-240,-240
623,2020-01-18,BKN,MIL,97,117,18-22,37-6,109.55,27.83,27.75,27.65,25.00,44.23,73.17,33.20,23.63,48.65,15.18,119.60,29.23,30.53,29.93,29.79,47.93,73.39,35.75,25.74,51.74,13.81,+430,+385,+385,+410,+290,-570,-570,-360,-550,-550
624,2020-01-18,BOS,PHO,119,123,27-13,17-24,111.50,26.40,27.45,29.10,28.38,45.75,80.48,35.23,23.03,45.75,13.03,113.27,27.66,27.32,29.15,28.27,46.28,80.51,34.46,27.66,43.76,14.10,-180,-180,-180,-180,-350,+160,+160,+275,+160,+160
625,2020-01-18,ATL,DET,103,136,10-32,15-27,107.74,26.50,27.67,27.24,25.86,44.21,76.45,32.30,23.02,42.52,16.19,108.45,28.33,27.50,25.95,26.24,46.55,73.91,37.08,24.48,42.24,15.02,-101,+100,+100,+100,+110,-120,-120,-130,-119,-120
626,2020-01-18,NY,PHI,87,90,11-31,27-16,104.64,26.10,26.31,26.19,25.76,43.41,69.25,33.94,21.19,46.00,13.79,108.93,28.51,26.79,27.21,25.95,46.89,74.62,35.39,26.33,46.19,13.88,+165,+165,+165,+160,+135,-190,-190,-155,-190,-180
627,2020-01-18,CHI,CLE,118,116,15-28,12-30,105.56,26.28,26.58,25.93,26.30,43.52,76.41,35.07,22.84,43.05,14.47,104.95,25.62,25.12,26.45,27.12,45.09,75.98,33.96,21.43,44.36,15.55,-305,-330,-330,-300,-235,+265,+265,+195,+255,+250
628,2020-01-18,MIN,TOR,112,122,15-26,27-14,111.39,27.68,28.66,26.73,26.51,43.24,75.79,32.63,22.56,46.24,14.59,111.54,27.61,27.85,28.66,26.56,45.23,79.82,37.53,25.54,45.93,14.02,+158,+165,+165,+160,+167,-190,-190,-192,-178,-180
629,2020-01-18,HOU,LAL,115,124,26-14,33-8,118.70,29.38,31.05,29.58,27.43,45.28,78.05,34.86,21.60,47.33,14.50,113.98,29.71,29.61,28.56,25.71,48.62,74.12,36.18,26.12,45.78,14.29,-153,-155,-155,-155,-135,+135,+135,+115,+133,+135
630,2020-01-18,GS,ORL,109,95,9-34,20-22,105.14,25.47,27.30,25.14,26.07,42.86,80.83,33.88,24.56,43.77,14.33,103.90,25.88,26.67,25.60,25.76,43.18,76.89,33.36,22.48,45.14,12.21,+195,+200,+200,+200,+151,-240,-240,-171,-225,-240
631,2020-01-18,OKC,POR,119,106,23-19,18-25,109.40,26.26,27.52,27.57,26.69,46.64,80.00,34.43,21.86,43.24,13.31,111.67,28.07,27.79,28.19,26.49,45.05,81.02,35.71,19.86,46.05,12.60,-260,-270,-270,-280,-192,+220,+220,+167,+220,+240
632,2020-01-18,UTA,SAC,123,101,28-13,15-26,110.20,27.39,26.22,29.07,27.27,47.09,76.98,38.94,21.98,45.37,14.49,106.76,26.39,26.22,27.15,26.32,45.48,77.71,35.73,22.76,42.46,14.44,-455,-470,-470,-450,-500,+335,+335,+395,+365,+350
633,2020-01-19,SAN,MIA,107,102,17-23,29-12,113.75,26.90,28.38,29.35,27.63,47.17,79.66,36.49,24.75,46.60,12.78,111.63,29.78,28.17,26.41,25.49,47.19,76.89,37.82,25.17,45.41,14.66,+100,+100,+100,+100,+105,-120,-120,-125,-120,-120
634,2020-01-19,DEN,IND,107,115,29-12,27-15,109.46,26.39,27.71,27.29,26.83,46.26,77.01,34.99,26.34,44.56,12.71,109.40,26.64,28.24,27.19,26.60,47.20,79.53,36.68,25.86,43.60,12.33,-103,+100,+100,-105,-145,-120,-120,+125,-117,-115
635,2020-01-20,WAS,DET,106,100,13-28,16-27,114.54,28.59,30.10,27.10,28.49,45.88,77.42,36.46,25.59,42.41,13.54,109.09,28.51,27.67,26.09,26.40,46.85,73.97,37.31,24.63,42.21,15.07,-120,-115,-115,-115,-110,-105,-105,+100,+100,-105
636,2020-01-20,ATL,TOR,117,122,10-33,28-14,107.63,26.56,27.63,27.09,25.88,44.18,76.61,32.24,22.91,42.28,16.26,111.79,27.71,27.81,28.71,26.71,45.38,79.98,37.52,25.52,45.83,14.02,+335,+325,+325,+340,+277,-450,-450,-325,-415,-440
637,2020-01-20,CLE,NY,86,106,12-31,11-32,105.21,25.79,25.47,26.51,26.81,45.27,76.38,34.34,21.56,44.16,15.79,104.23,26.07,26.19,26.12,25.58,43.33,69.11,33.75,21.16,46.05,13.79,-102,+100,+100,+100,-120,-120,-120,+100,-118,-120
638,2020-01-20,HOU,OKC,107,112,26-15,24-19,118.61,29.49,31.05,29.27,27.56,45.26,78.08,34.81,21.56,47.29,14.63,109.63,26.40,27.63,27.47,26.81,46.75,79.73,34.38,21.93,43.35,13.28,-315,-320,-320,-320,-275,+260,+260,+230,+265,+260
639,2020-01-20,CHR,ORL,83,106,15-29,20-23,103.75,26.57,25.73,25.86,24.52,43.64,74.51,35.45,23.95,42.68,14.27,103.70,25.86,26.67,25.44,25.72,43.23,76.68,33.26,22.44,45.16,12.28,+140,+140,+140,+140,+151,-160,-160,-171,-160,-160
640,2020-01-20,MIA,SAC,118,113,29-13,15-27,111.40,29.81,28.05,26.50,25.31,47.08,77.13,37.62,25.12,45.45,14.52,106.62,26.29,26.24,27.17,26.26,45.56,77.42,35.79,22.69,42.33,14.33,-167,-175,-175,-170,-220,+155,+155,+190,+147,+150
641,2020-01-20,BOS,LAL,139,107,27-14,34-8,111.68,26.24,27.54,29.00,28.73,45.70,80.73,35.24,23.10,45.59,12.98,114.21,29.64,29.67,28.64,25.88,48.61,74.05,36.11,26.10,45.86,14.36,+135,+145,+145,+130,-105,-165,-165,-115,-155,-150
642,2020-01-20,MIN,DEN,100,107,15-27,29-13,111.40,27.95,28.52,26.62,26.55,43.17,75.94,32.48,22.83,46.31,14.64,109.40,26.26,27.74,27.38,26.81,46.27,76.72,34.58,26.24,44.55,12.62,-167,-160,-160,-160,-140,+140,+140,+120,+147,+140
643,2020-01-20,UTA,IND,118,88,29-13,28-15,110.50,27.64,26.19,29.14,27.29,47.17,77.45,38.77,22.02,45.40,14.33,109.53,26.37,28.26,27.26,26.93,47.27,79.64,36.88,25.98,43.47,12.37,-315,-350,-350,-320,-280,+275,+275,+235,+265,+260
644,2020-01-20,PHO,SAN,118,120,18-24,18-23,113.50,27.62,27.48,29.10,28.45,46.31,80.69,34.63,27.64,43.95,14.12,113.59,26.93,28.46,29.27,27.46,47.06,80.09,36.48,24.80,46.51,12.73,-195,-190,-190,-190,-182,+165,+165,+162,+170,+165
645,2020-01-20,POR,GS,129,124,18-26,10-34,111.55,27.98,27.91,28.00,26.55,45.00,80.92,35.75,19.66,45.91,12.59,105.23,25.52,27.25,25.23,26.09,42.93,81.03,33.77,24.57,43.77,14.23,-325,-320,-320,-310,-360,+260,+260,+280,+270,+255
646,2020-01-21,DAL,LAC,107,110,27-15,30-13,116.67,29.55,29.24,30.19,26.98,46.31,77.26,36.41,24.21,47.60,12.38,116.19,28.65,30.14,29.07,28.09,46.53,78.53,35.92,23.58,48.05,14.84,-138,-140,-140,-140,-120,+120,+120,+100,+118,+120
647,2020-01-22,ORL,OKC,114,120,21-23,25-19,103.75,25.70,26.80,25.34,25.91,43.34,76.39,33.60,22.50,45.20,12.20,109.68,26.30,27.80,27.16,27.14,46.67,79.67,34.46,21.75,43.41,13.25,-140,-140,-140,-145,-118,+120,+120,-102,+120,+125
648,2020-01-22,TOR,PHI,107,95,29-14,29-16,112.02,27.91,27.65,28.65,27.00,45.29,79.84,37.35,25.51,45.81,14.02,108.69,28.51,26.91,26.98,25.84,46.77,74.38,35.24,26.40,46.00,13.82,-265,-245,-245,-260,-240,+205,+205,+211,+225,+220
649,2020-01-22,DET,SAC,127,106,16-28,15-28,108.89,28.66,27.57,26.02,26.23,46.75,73.89,37.17,24.50,42.18,15.11,106.77,26.23,26.42,27.00,26.28,45.45,77.47,35.43,22.79,42.49,14.35,+100,+110,+110,+105,-123,-130,-130,+103,-120,-125
650,2020-01-22,ATL,LAC,102,95,10-34,31-13,107.84,26.52,27.80,26.98,26.09,44.29,76.37,32.33,22.98,42.45,16.41,116.05,28.55,30.27,28.91,28.09,46.30,78.53,35.80,23.48,48.25,14.73,+170,+165,+165,+165,+190,-190,-190,-230,-195,-190
651,2020-01-22,NY,LAL,92,100,12-32,34-9,104.27,26.07,26.11,26.20,25.61,43.43,69.42,33.84,21.07,46.11,13.70,114.05,29.65,29.56,28.56,25.91,48.50,74.10,35.93,26.00,45.63,14.37,+550,+475,+475,+510,+415,-750,-750,-516,-750,-720
652,2020-01-22,BOS,MEM,119,95,28-14,20-23,112.33,26.40,27.74,29.14,28.88,45.95,80.26,35.52,23.29,45.64,12.95,113.60,29.12,27.30,29.37,27.49,47.09,78.68,35.74,27.98,45.67,14.70,-300,-310,-310,-300,-274,+255,+255,+238,+250,+250
653,2020-01-22,MIA,WAS,134,129,30-13,14-28,111.56,29.60,28.21,26.35,25.40,47.16,77.23,37.63,25.14,45.37,14.67,114.33,28.62,30.10,27.00,28.36,46.00,77.48,36.48,25.50,42.45,13.67,-525,-650,-650,-580,-500,+425,+425,+375,+420,+425
654,2020-01-22,HOU,DEN,121,105,26-16,30-13,118.33,29.38,31.24,29.12,27.38,45.25,77.97,34.45,21.55,47.19,14.57,109.35,26.26,27.77,27.35,26.79,46.30,76.81,34.61,26.23,44.74,12.63,-550,-600,-600,-640,-362,+400,+400,+305,+430,+460
655,2020-01-22,CHI,MIN,117,110,16-29,15-28,105.67,26.31,26.60,26.02,26.29,43.62,76.65,34.91,22.78,42.60,14.44,111.14,27.98,28.44,26.58,26.42,43.14,75.97,32.45,22.91,46.21,14.51,-115,-115,-115,-115,-106,-105,-105,-104,-105,-105
656,2020-01-22,PHO,IND,87,112,18-25,28-16,113.60,27.58,27.42,29.16,28.60,46.44,80.87,34.66,27.60,43.93,14.12,109.05,26.30,28.09,27.07,26.89,47.14,79.33,36.66,25.91,43.16,12.39,-103,+105,+105,-105,-109,-125,-125,-101,-117,-115
657,2020-01-22,NOP,SAN,117,121,17-27,19-23,114.43,28.66,28.36,28.16,28.09,45.40,73.67,36.94,25.52,45.93,15.11,113.74,26.95,28.69,29.29,27.38,47.11,80.02,36.96,24.93,46.14,12.62,-155,-160,-160,-155,-148,+140,+140,+134,+135,+135
658,2020-01-22,GS,UTA,96,129,10-35,30-13,105.64,25.47,27.40,25.44,25.98,42.89,81.14,33.53,24.69,44.13,14.11,110.67,27.67,26.21,29.02,27.53,47.34,77.72,38.77,22.02,45.58,14.49,+350,+315,+315,+320,+350,-430,-430,-450,-430,-410
659,2020-01-23,CLE,WAS,112,124,12-32,14-29,104.77,25.80,25.43,26.23,26.70,44.99,76.16,34.31,21.41,44.36,15.66,114.67,28.58,29.93,27.14,28.51,46.11,77.53,36.31,25.60,42.42,13.60,-139,-140,-140,-140,-115,+120,+120,+101,+119,+120
660,2020-01-23,BKN,LAL,113,128,18-24,35-9,109.29,27.79,27.76,27.57,24.90,44.03,73.23,33.20,23.57,48.57,15.38,113.73,29.61,29.34,28.55,25.86,48.41,73.93,35.87,25.82,45.57,14.27,+195,+215,+215,+180,+190,-260,-260,-230,-225,-220
661,2020-01-23,POR,DAL,125,133,19-26,27-16,111.93,27.96,27.87,28.13,26.53,44.98,81.19,35.63,19.69,46.09,12.58,116.44,29.42,29.14,30.16,27.02,46.23,77.12,36.20,24.19,47.63,12.37,+195,+210,+210,+195,+100,-250,-250,-120,-225,-235
662,2020-01-24,CHR,MIL,103,116,15-30,39-6,103.29,26.58,25.56,25.73,24.38,43.53,74.52,35.34,23.89,42.60,14.36,119.36,29.27,30.29,30.09,29.60,48.18,72.61,36.06,26.02,51.73,14.16,+890,+775,+775,+700,+825,-1500,-1500,-1400,-1600,-1200
663,2020-01-24,ORL,BOS,98,109,21-24,29-14,103.98,25.60,26.87,25.62,25.89,43.45,76.36,33.77,22.58,45.07,12.24,112.49,26.37,27.86,29.42,28.67,46.06,80.15,35.70,23.49,45.60,12.86,-138,-130,-130,-120,-110,+110,+110,-110,+118,+100
664,2020-01-24,DET,MEM,112,125,17-28,20-24,109.29,28.60,27.64,26.24,26.40,46.88,74.31,37.25,24.38,42.31,15.16,113.18,29.07,27.07,29.14,27.59,46.99,78.70,35.71,27.89,45.55,14.73,+105,+115,+115,-115,-120,-135,-135,+100,-125,-105
665,2020-01-24,NY,TOR,112,118,12-33,30-14,104.00,26.04,26.04,26.11,25.53,43.38,69.42,33.80,21.13,46.13,13.78,111.91,27.86,27.57,28.59,27.09,45.31,79.56,37.39,25.55,45.98,13.98,+335,+350,+350,+310,+270,-500,-500,-325,-415,-390
666,2020-01-24,OKC,ATL,140,111,26-19,11-34,109.91,26.24,27.98,27.27,27.16,46.95,79.73,34.64,21.76,43.24,13.29,107.71,26.29,27.73,27.00,26.24,44.07,76.52,32.31,22.93,42.91,16.38,-365,-380,-380,-500,-700,+290,+290,+500,+295,+375
667,2020-01-24,NOP,DEN,106,113,17-28,30-14,114.49,28.56,28.33,28.22,28.24,45.42,73.81,36.98,25.53,45.82,15.09,109.25,26.30,27.48,27.36,26.95,46.29,76.75,34.63,26.20,44.64,12.68,-169,-175,-175,-180,-155,+155,+155,+135,+149,+160
668,2020-01-24,MIN,HOU,124,131,15-29,27-16,111.11,27.93,28.39,26.59,26.52,43.24,75.50,32.49,23.00,46.14,14.59,118.40,29.51,31.09,29.19,27.42,45.29,78.16,34.61,21.65,47.33,14.63,+205,+220,+220,+195,+175,-270,-270,-205,-245,-235
669,2020-01-24,MIA,LAC,117,122,31-13,31-14,112.07,29.61,28.45,26.23,25.45,47.24,77.51,37.94,25.23,45.32,14.70,115.58,28.62,30.22,28.60,27.91,46.22,78.07,35.56,23.38,48.18,14.71,+110,+115,+115,+115,+125,-135,-135,-145,-130,-135
670,2020-01-24,CHI,SAC,81,98,17-29,15-29,105.91,26.50,26.54,25.93,26.50,43.68,76.82,34.82,22.74,42.76,14.39,106.75,26.25,26.34,26.95,26.39,45.38,76.78,35.27,22.80,42.55,14.25,-120,-125,-125,-140,-135,+105,+105,+115,+100,+120
671,2020-01-24,SAN,PHO,99,103,20-23,18-26,113.91,27.05,28.70,29.40,27.37,47.19,80.02,37.05,24.74,46.09,12.58,113.00,27.50,27.34,28.89,28.45,46.20,81.05,34.45,27.27,43.93,14.09,-205,-220,-220,-190,-175,+180,+180,+155,+175,+165
672,2020-01-24,GS,IND,118,129,10-36,29-16,105.43,25.28,27.37,25.46,26.00,42.82,81.19,33.41,24.59,43.98,13.98,109.11,26.38,28.00,27.11,26.93,47.27,79.00,36.80,25.91,43.13,12.31,+227,+225,+225,+185,+195,-275,-275,-235,-267,-225
673,2020-01-25,UTA,DAL,112,107,31-13,28-16,111.09,27.75,26.39,29.16,27.57,47.50,77.14,38.87,22.23,45.82,14.36,116.82,29.77,29.23,30.05,27.09,46.35,76.79,36.48,24.25,47.48,12.27,-205,-190,-190,-200,-151,+165,+165,+136,+175,+170
674,2020-01-25,DET,BKN,111,121,17-29,18-25,109.35,28.48,27.87,26.20,26.41,46.78,74.31,37.19,24.35,42.20,14.98,109.37,27.95,27.93,27.49,24.77,44.02,73.33,33.56,23.72,48.40,15.40,+116,+125,+125,+120,+100,-145,-145,-114,-136,-140
675,2020-01-25,CLE,CHI,106,118,12-33,17-30,104.93,25.76,25.69,26.20,26.69,45.01,76.16,34.29,21.47,44.18,15.49,105.38,26.38,26.47,25.91,26.19,43.60,76.85,34.52,22.74,42.77,14.49,-120,-115,-115,-115,-115,-105,-105,-105,+100,-105
676,2020-01-25,MIN,OKC,104,113,15-30,27-19,111.40,27.89,28.51,26.53,26.82,43.37,75.67,32.52,23.11,46.27,14.64,110.57,26.39,28.09,27.50,27.35,47.19,79.63,35.03,21.89,43.28,13.30,-123,-120,-120,-120,+101,+100,+100,-115,+103,+100
677,2020-01-25,PHI,LAL,108,91,29-17,36-9,108.39,28.65,26.65,26.87,25.78,46.59,74.34,35.36,26.37,45.98,13.80,114.04,29.80,29.51,28.56,25.82,48.44,73.95,36.26,25.87,45.71,14.29,+180,+190,+190,+175,+165,-230,-230,-190,-210,-205
678,2020-01-26,DEN,HOU,117,110,31-14,28-16,109.33,26.53,27.44,27.44,26.78,46.06,77.24,34.54,26.20,44.89,12.64,118.68,29.66,31.00,29.23,27.64,45.43,78.31,34.60,21.70,47.02,14.52,-136,-145,-145,-140,+100,+125,+125,-120,+116,+120
679,2020-01-26,SAN,TOR,106,110,20-24,31-14,113.57,27.07,28.41,29.36,27.36,47.09,80.18,36.70,24.61,46.02,12.61,112.04,27.69,27.76,28.60,27.22,45.42,79.63,37.63,25.53,45.64,13.82,+145,+155,+155,+140,+120,-175,-175,-140,-165,-160
680,2020-01-26,NOP,BOS,123,108,17-29,30-14,114.30,28.54,28.33,28.17,28.15,45.44,73.41,37.10,25.50,45.80,15.13,112.41,26.32,27.89,29.41,28.64,46.07,80.21,35.80,23.57,45.57,12.86,-120,+100,+100,-125,+105,-120,-120,-125,+100,+105
681,2020-01-26,NY,BKN,110,97,12-34,19-25,104.17,26.09,26.02,26.11,25.70,43.50,69.46,33.86,21.24,46.13,13.78,109.64,27.91,27.84,27.55,24.80,44.04,73.68,33.62,23.61,48.55,15.27,-135,-125,-125,-140,-117,+105,+105,-103,+115,+120
682,2020-01-26,ORL,LAC,97,112,21-25,32-14,103.85,25.70,26.87,25.50,25.78,43.37,76.31,33.73,22.48,45.09,12.28,115.72,28.48,30.46,28.80,27.76,46.21,78.23,35.80,23.59,48.17,14.57,+138,+150,+150,+145,+167,-170,-170,-192,-158,-165
683,2020-01-26,MEM,PHO,114,109,21-24,19-26,113.44,29.20,27.16,29.07,27.71,47.13,79.10,35.93,27.87,45.62,14.71,112.78,27.38,27.49,28.73,28.38,46.21,81.05,34.32,27.22,43.89,14.07,-138,-140,-140,-130,-140,+120,+120,+120,+118,+110
684,2020-01-26,ATL,WAS,152,133,11-35,15-29,107.78,26.37,27.74,27.11,26.13,44.10,76.59,32.27,22.96,42.78,16.26,114.89,28.59,30.14,27.25,28.41,46.30,77.54,36.52,25.66,42.39,13.52,-118,-115,-115,-115,-123,-105,-105,+103,-102,-105
685,2020-01-26,POR,IND,139,129,19-27,30-16,112.22,28.15,27.83,28.11,26.72,45.10,81.18,36.09,19.70,46.02,12.57,109.54,26.57,28.09,27.20,27.02,47.49,79.20,37.33,26.11,42.98,12.26,-155,-155,-155,-145,-120,+135,+135,+100,+135,+125
686,2020-01-27,DET,CLE,100,115,17-30,12-34,109.38,28.40,28.02,26.00,26.47,46.64,74.18,37.19,24.26,42.40,14.83,104.96,25.87,25.70,26.04,26.76,45.12,76.23,34.48,21.65,44.15,15.61,-280,-280,-280,-280,-275,+230,+230,+230,+235,+240
687,2020-01-27,MIA,ORL,113,92,31-14,21-26,112.18,29.62,28.60,26.09,25.60,47.14,77.64,37.70,25.22,45.31,14.58,103.70,25.74,26.81,25.38,25.77,43.20,76.08,33.47,22.57,45.06,12.15,-300,-310,-310,-280,-210,+255,+255,+175,+250,+240
688,2020-01-27,OKC,DAL,97,107,28-19,28-17,110.62,26.43,28.00,27.74,27.23,47.23,79.98,35.21,21.85,43.28,13.26,116.60,29.91,29.07,29.96,27.00,46.28,76.51,36.54,24.13,47.40,12.20,+175,+205,+205,+190,+113,-245,-245,-127,-205,-230
689,2020-01-27,MIN,SAC,129,133,15-31,16-29,111.24,27.76,28.46,26.48,26.93,43.39,75.52,32.41,23.33,46.15,14.61,106.56,26.31,26.31,26.82,26.31,45.34,76.99,35.18,22.82,42.53,14.22,-150,-150,-150,-150,-150,+130,+130,+130,+130,+130
690,2020-01-27,CHI,SAN,110,109,18-30,20-25,105.65,26.35,26.63,26.21,26.04,43.76,76.80,34.56,22.77,42.63,14.38,113.40,26.93,28.44,29.47,27.22,46.98,80.45,36.89,24.67,46.07,12.69,-113,-120,-120,-120,+105,+100,+100,-125,-107,+100
691,2020-01-27,UTA,HOU,117,126,32-13,28-17,111.11,27.69,26.47,29.07,27.67,47.41,77.14,38.76,22.22,46.00,14.33,118.49,29.80,30.82,29.24,27.49,45.43,78.13,34.58,21.64,46.96,14.56,-1600,-1200,-1200,-1500,-790,+700,+700,+545,+890,+775
692,2020-01-28,PHI,GS,115,104,30-17,10-37,108.38,28.79,26.60,26.85,25.72,46.70,74.23,35.36,26.21,45.87,13.96,105.70,25.38,27.23,25.66,26.13,42.94,81.22,33.83,24.72,43.85,14.11,-1200,-1000,-1000,-1100,-1647,+600,+600,+1213,+750,+675
693,2020-01-28,CHR,NY,97,92,15-31,13-34,103.28,26.67,25.52,25.67,24.39,43.40,74.78,35.36,23.89,42.52,14.33,104.30,26.17,26.00,26.19,25.68,43.72,69.18,33.83,21.19,46.17,13.77,-115,-125,-125,-125,-130,+105,+105,+110,-105,+105
694,2020-01-28,TOR,ATL,130,114,32-14,12-35,112.00,27.89,27.72,28.48,27.15,45.32,79.63,37.46,25.65,45.74,13.70,108.72,26.47,28.15,27.40,26.28,44.41,76.86,32.49,23.11,42.89,16.21,-1100,-900,-900,-1000,-1000,+550,+550,+660,+700,+650
695,2020-01-28,CLE,NOP,111,125,13-34,18-29,105.17,25.83,25.77,26.26,26.74,45.23,76.24,34.53,21.72,44.17,15.55,114.49,28.62,28.36,28.19,28.23,45.49,73.20,37.24,25.62,45.98,15.19,+290,+325,+325,+300,+250,-450,-450,-300,-360,-380
696,2020-01-28,MIA,BOS,101,109,32-14,30-15,112.20,29.65,28.48,26.20,25.65,47.26,77.86,37.92,25.35,45.22,14.48,112.31,26.18,27.76,29.62,28.60,46.07,80.24,35.56,23.51,45.38,12.93,-123,-130,-130,-130,-155,+110,+110,+135,+103,+110
697,2020-01-28,MEM,DEN,104,96,22-24,32-14,113.46,29.22,27.13,28.98,27.83,47.24,78.82,36.01,27.80,45.63,14.93,109.50,26.54,27.50,27.57,26.78,46.09,77.50,34.64,26.24,44.83,12.67,-115,-115,-115,-115,-110,-105,-105,-110,-105,-105
